"","Plot","Year","Subplot","HeatTrt","WaterTrt","RichnessTrt","Yo","S","Dq0","Dq1","Dq2","BP","p.Ag","biomass","invSimpEven","LegumeBiomass","ForbBiomass","C3Biomass","C4Biomass"
"719",325,2022,"NE","Control","Drought",4,164.666666666667,3,3,1.91940339771959,1.53593816872687,0.793522267206478,0,1,0.511979389575623,0,0.793522267206478,0.0971659919028338,0.109311740890688
"720",325,2022,"NW","Heated","Drought",4,52.7333333333333,2,2,1.82730232083112,1.70197295584311,0.709228824273073,0,1,0.850986477921553,0,0,0.290771175726928,0.709228824273073
"721",325,2022,"SE","Control","Control",4,12.8,2,2,1.45756926498109,1.28,0.875,0,1,0.64,0,0,0.125,0.875
"722",325,2022,"SW","Heated","Control",4,55.8666666666667,2,2,1.06117233157273,1.02171034827926,0.989260143198091,0,1,0.510855174139631,0,0,0.0107398568019093,0.989260143198091
"723",328,2022,"NE","Control","Control",16,146.533333333333,6,6,3.66507897919343,3.02972023148067,0.430846223839854,0.430846223839854,1,0.504953371913445,0.154686078252957,0,0.409463148316651,0.435850773430391
"724",328,2022,"NW","Heated","Drought",16,113.8,5,5,3.17139404802177,2.80603280166175,0.479789103690686,0.311072056239016,1,0.561206560332349,0.521382542472174,0,0.166373755125952,0.312243702401875
"725",328,2022,"SE","Control","Drought",16,229.733333333333,6,6,4.3221377069028,3.68682476297042,0.405107370864771,0.245792222867092,1,0.614470793828403,0.114915844457342,0.196459663377829,0.0377248984329658,0.650899593731863
"726",328,2022,"SW","Heated","Control",16,206.8,6,6,3.10717514243638,2.6007593833686,0.506769825918762,0.506769825918762,1,0.433459897228099,0.370083816892328,0.00902643455834947,0.00644745325596388,0.614442295293359
"727",338,2022,"NE","Control","Control",1,66.8,1,1,1,1,1,0,1,1,0,1,0,0
"728",338,2022,"NW","Heated","Drought",1,45.4666666666667,1,1,1,1,1,0,1,1,0,1,0,0
"729",338,2022,"SW","Heated","Control",1,166.066666666667,1,1,1,1,1,0,1,1,0,1,0,0
