"","Date","MaxTemp.degF.","MinTemp.degF.","Precip.inches.","TempSource","PrecipSource"
"360","10/26/1963",64,44,0,"Cedar Weather Station","Cedar Weather Station"
"361","10/27/1963",62,32,0,"Cedar Weather Station","Cedar Weather Station"
"362","10/28/1963",54,33,0.05,"Cedar Weather Station","Cedar Weather Station"
"363","10/29/1963",53,20,0,"Cedar Weather Station","Cedar Weather Station"
"364","10/30/1963",58,39,0,"Cedar Weather Station","Cedar Weather Station"
"365","10/31/1963",54,36,0,"Cedar Weather Station","Cedar Weather Station"
"366","11/1/1963",48,27,0,"Cedar Weather Station","Cedar Weather Station"
"367","11/2/1963",49,13,0,"Cedar Weather Station","Cedar Weather Station"
"368","11/3/1963",62,36,0,"Cedar Weather Station","Cedar Weather Station"
"369","11/4/1963",60,22,0,"Cedar Weather Station","Cedar Weather Station"
"370","11/5/1963",50,36,0,"Cedar Weather Station","Cedar Weather Station"
"371","11/6/1963",64,38,0,"Cedar Weather Station","Cedar Weather Station"
"372","11/7/1963",60,22,0,"Cedar Weather Station","Cedar Weather Station"
"373","11/8/1963",55,45,0,"Cedar Weather Station","Cedar Weather Station"
"374","11/9/1963",62,40,0,"Cedar Weather Station","Cedar Weather Station"
"375","11/10/1963",52,29,0,"Cedar Weather Station","Cedar Weather Station"
"376","11/11/1963",46,30,0,"Cedar Weather Station","Cedar Weather Station"
"377","11/12/1963",38,31,0,"Cedar Weather Station","Cedar Weather Station"
"378","11/13/1963",40,32,0,"Cedar Weather Station","Cedar Weather Station"
"379","11/14/1963",39,26,0,"Cedar Weather Station","Cedar Weather Station"
"380","11/15/1963",54,25,0,"Cedar Weather Station","Cedar Weather Station"
"381","11/16/1963",54,36,0,"Cedar Weather Station","Cedar Weather Station"
"382","11/17/1963",53,33,0,"Cedar Weather Station","Cedar Weather Station"
"383","11/18/1963",56,15,0,"Cedar Weather Station","Cedar Weather Station"
"384","11/19/1963",57,22,0,"Cedar Weather Station","Cedar Weather Station"
"385","11/20/1963",47,33,0.01,"Cedar Weather Station","Cedar Weather Station"
"386","11/21/1963",48,39,0,"Cedar Weather Station","Cedar Weather Station"
"387","11/22/1963",56,25,0.73,"Cedar Weather Station","Cedar Weather Station"
"388","11/23/1963",29,12,0,"Cedar Weather Station","Cedar Weather Station"
"389","11/24/1963",32,15,0,"Cedar Weather Station","Cedar Weather Station"
"390","11/25/1963",39,30,0,"Cedar Weather Station","Cedar Weather Station"
"391","11/26/1963",46,28,0,"Cedar Weather Station","Cedar Weather Station"
"392","11/27/1963",51,25,0,"Cedar Weather Station","Cedar Weather Station"
"393","11/28/1963",46,31,0,"Cedar Weather Station","Cedar Weather Station"
"394","11/29/1963",37,23,0.07,"Cedar Weather Station","Cedar Weather Station"
"395","11/30/1963",31,14,0,"Cedar Weather Station","Cedar Weather Station"
"396","12/1/1963",24,2,0,"Cedar Weather Station","Cedar Weather Station"
"397","12/2/1963",30,5,0.04,"Cedar Weather Station","Cedar Weather Station"
"398","12/3/1963",27,3,0,"Cedar Weather Station","Cedar Weather Station"
"399","12/4/1963",32,23,0,"Cedar Weather Station","Cedar Weather Station"
"400","12/5/1963",38,24,0,"Cedar Weather Station","Cedar Weather Station"
"401","12/6/1963",37,21,0,"Cedar Weather Station","Cedar Weather Station"
"402","12/7/1963",42,29,0,"Cedar Weather Station","Cedar Weather Station"
"403","12/8/1963",37,17,0.63,"Cedar Weather Station","Cedar Weather Station"
"404","12/9/1963",19,13,0.04,"Cedar Weather Station","Cedar Weather Station"
"405","12/10/1963",19,10,0,"Cedar Weather Station","Cedar Weather Station"
"406","12/11/1963",18,5,0.02,"Cedar Weather Station","Cedar Weather Station"
"407","12/12/1963",15,5,0,"Cedar Weather Station","Cedar Weather Station"
"408","12/13/1963",10,-1,0.01,"Cedar Weather Station","Cedar Weather Station"
"409","12/14/1963",10,-3,0,"Cedar Weather Station","Cedar Weather Station"
"410","12/15/1963",4,-15,0,"Cedar Weather Station","Cedar Weather Station"
"411","12/16/1963",4,-22,0,"Cedar Weather Station","Cedar Weather Station"
"412","12/17/1963",8,-14,0,"Cedar Weather Station","Cedar Weather Station"
"413","12/18/1963",1,-21,0,"Cedar Weather Station","Cedar Weather Station"
"414","12/19/1963",-2,-15,0,"Cedar Weather Station","Cedar Weather Station"
"415","12/20/1963",-3,-24,0,"Cedar Weather Station","Cedar Weather Station"
"416","12/21/1963",0,-22,0,"Cedar Weather Station","Cedar Weather Station"
"417","12/22/1963",7,-20,0,"Cedar Weather Station","Cedar Weather Station"
"418","12/23/1963",21,-14,0,"Cedar Weather Station","Cedar Weather Station"
"419","12/24/1963",44,17,0,"Cedar Weather Station","Cedar Weather Station"
"420","12/25/1963",33,14,0,"Cedar Weather Station","Cedar Weather Station"
"421","12/26/1963",31,21,0,"Cedar Weather Station","Cedar Weather Station"
"422","12/27/1963",23,-1,0.01,"Cedar Weather Station","Cedar Weather Station"
"423","12/28/1963",10,-5,0,"Cedar Weather Station","Cedar Weather Station"
"424","12/29/1963",7,-15,0,"Cedar Weather Station","Cedar Weather Station"
"425","12/30/1963",12,-22,0,"Cedar Weather Station","Cedar Weather Station"
"426","12/31/1963",28,-3,0,"Cedar Weather Station","Cedar Weather Station"
"427","1/1/1964",44,21,0,"Cedar Weather Station","Cedar Weather Station"
"428","1/2/1964",40,29,0,"Cedar Weather Station","Cedar Weather Station"
"429","1/3/1964",39,30,0,"Cedar Weather Station","Cedar Weather Station"
"430","1/4/1964",38,19,0,"Cedar Weather Station","Cedar Weather Station"
"431","1/5/1964",30,17,0,"Cedar Weather Station","Cedar Weather Station"
"432","1/6/1964",30,9,0,"Cedar Weather Station","Cedar Weather Station"
"433","1/7/1964",31,13,0,"Cedar Weather Station","Cedar Weather Station"
"434","1/8/1964",33,26,0.1,"Cedar Weather Station","Cedar Weather Station"
"435","1/9/1964",31,0,0,"Cedar Weather Station","Cedar Weather Station"
"436","1/10/1964",7,-13,0,"Cedar Weather Station","Cedar Weather Station"
"437","1/11/1964",14,-2,0,"Cedar Weather Station","Cedar Weather Station"
"438","1/12/1964",15,-12,0,"Cedar Weather Station","Cedar Weather Station"
"439","1/13/1964",14,-17,0,"Cedar Weather Station","Cedar Weather Station"
"440","1/14/1964",26,9,0,"Cedar Weather Station","Cedar Weather Station"
"441","1/15/1964",31,3,0,"Cedar Weather Station","Cedar Weather Station"
"442","1/16/1964",31,14,0,"Cedar Weather Station","Cedar Weather Station"
"443","1/17/1964",43,20,0,"Cedar Weather Station","Cedar Weather Station"
"444","1/18/1964",31,6,0,"Cedar Weather Station","Cedar Weather Station"
"445","1/19/1964",33,20,0,"Cedar Weather Station","Cedar Weather Station"
"446","1/20/1964",42,8,0,"Cedar Weather Station","Cedar Weather Station"
"447","1/21/1964",39,16,0,"Cedar Weather Station","Cedar Weather Station"
"448","1/22/1964",37,24,0,"Cedar Weather Station","Cedar Weather Station"
"449","1/23/1964",31,5,0,"Cedar Weather Station","Cedar Weather Station"
"450","1/24/1964",29,19,0.22,"Cedar Weather Station","Cedar Weather Station"
"451","1/25/1964",25,3,0.02,"Cedar Weather Station","Cedar Weather Station"
"452","1/26/1964",15,1,0,"Cedar Weather Station","Cedar Weather Station"
"453","1/27/1964",14,-12,0,"Cedar Weather Station","Cedar Weather Station"
"454","1/28/1964",17,-15,0,"Cedar Weather Station","Cedar Weather Station"
"455","1/29/1964",31,15,0,"Cedar Weather Station","Cedar Weather Station"
"456","1/30/1964",42,4,0,"Cedar Weather Station","Cedar Weather Station"
"457","1/31/1964",44,24,0,"Cedar Weather Station","Cedar Weather Station"
"458","2/1/1964",36,20,0,"Cedar Weather Station","Cedar Weather Station"
"459","2/2/1964",31,7,0,"Cedar Weather Station","Cedar Weather Station"
"460","2/3/1964",33,-2,0,"Cedar Weather Station","Cedar Weather Station"
"461","2/4/1964",47,19,0,"Cedar Weather Station","Cedar Weather Station"
"462","2/5/1964",44,17,0,"Cedar Weather Station","Cedar Weather Station"
"463","2/6/1964",37,24,0,"Cedar Weather Station","Cedar Weather Station"
"464","2/7/1964",26,13,0,"Cedar Weather Station","Cedar Weather Station"
"465","2/8/1964",19,-4,0,"Cedar Weather Station","Cedar Weather Station"
"466","2/9/1964",24,-2,0,"Cedar Weather Station","Cedar Weather Station"
"467","2/10/1964",32,3,0,"Cedar Weather Station","Cedar Weather Station"
"468","2/11/1964",37,8,0,"Cedar Weather Station","Cedar Weather Station"
"469","2/12/1964",40,14,0.1,"Cedar Weather Station","Cedar Weather Station"
"470","2/13/1964",34,16,0,"Cedar Weather Station","Cedar Weather Station"
"471","2/14/1964",36,8,0,"Cedar Weather Station","Cedar Weather Station"
"472","2/15/1964",31,11,0,"Cedar Weather Station","Cedar Weather Station"
"473","2/16/1964",38,-2,0,"Cedar Weather Station","Cedar Weather Station"
"474","2/17/1964",44,26,0,"Cedar Weather Station","Cedar Weather Station"
"475","2/18/1964",37,18,0,"Cedar Weather Station","Cedar Weather Station"
"476","2/19/1964",33,18,0,"Cedar Weather Station","Cedar Weather Station"
"477","2/20/1964",26,6,0,"Cedar Weather Station","Cedar Weather Station"
"478","2/21/1964",25,0,0,"Cedar Weather Station","Cedar Weather Station"
"479","2/22/1964",36,11,0,"Cedar Weather Station","Cedar Weather Station"
"480","2/23/1964",36,-2,0,"Cedar Weather Station","Cedar Weather Station"
"481","2/24/1964",40,2,0,"Cedar Weather Station","Cedar Weather Station"
"482","2/25/1964",38,5,0,"Cedar Weather Station","Cedar Weather Station"
"483","2/26/1964",16,4,0,"Cedar Weather Station","Cedar Weather Station"
"484","2/27/1964",35,-13,0,"Cedar Weather Station","Cedar Weather Station"
"485","2/28/1964",45,12,0,"Cedar Weather Station","Cedar Weather Station"
"486","2/29/1964",53,29,0,"Cedar Weather Station","Cedar Weather Station"
"487","3/1/1964",52,20,0,"Cedar Weather Station","Cedar Weather Station"
"488","3/2/1964",48,31,0,"Cedar Weather Station","Cedar Weather Station"
"489","3/3/1964",38,19,0.23,"Cedar Weather Station","Cedar Weather Station"
"490","3/4/1964",38,23,0.19,"Cedar Weather Station","Cedar Weather Station"
"491","3/5/1964",32,4,0,"Cedar Weather Station","Cedar Weather Station"
"492","3/6/1964",35,14,0,"Cedar Weather Station","Cedar Weather Station"
"493","3/7/1964",29,4,0,"Cedar Weather Station","Cedar Weather Station"
"494","3/8/1964",34,5,0,"Cedar Weather Station","Cedar Weather Station"
"495","3/9/1964",37,1,0,"Cedar Weather Station","Cedar Weather Station"
"496","3/10/1964",39,8,0,"Cedar Weather Station","Cedar Weather Station"
"497","3/11/1964",43,25,0,"Cedar Weather Station","Cedar Weather Station"
"498","3/12/1964",46,11,0,"Cedar Weather Station","Cedar Weather Station"
"499","3/13/1964",53,37,0,"Cedar Weather Station","Cedar Weather Station"
"500","3/14/1964",48,29,0,"Cedar Weather Station","Cedar Weather Station"
"501","3/15/1964",50,18,0,"Cedar Weather Station","Cedar Weather Station"
"502","3/16/1964",44,22,0,"Cedar Weather Station","Cedar Weather Station"
"503","3/17/1964",29,-3,0,"Cedar Weather Station","Cedar Weather Station"
"504","3/18/1964",33,3,0,"Cedar Weather Station","Cedar Weather Station"
"505","3/19/1964",35,22,0.03,"Cedar Weather Station","Cedar Weather Station"
"506","3/20/1964",35,26,0.4,"Cedar Weather Station","Cedar Weather Station"
"507","3/21/1964",37,12,0,"Cedar Weather Station","Cedar Weather Station"
"508","3/22/1964",38,5,0,"Cedar Weather Station","Cedar Weather Station"
"509","3/23/1964",45,19,0.04,"Cedar Weather Station","Cedar Weather Station"
"510","3/24/1964",43,12,0,"Cedar Weather Station","Cedar Weather Station"
"511","3/25/1964",20,5,0,"Cedar Weather Station","Cedar Weather Station"
"512","3/26/1964",27,9,0,"Cedar Weather Station","Cedar Weather Station"
"513","3/27/1964",29,2,0,"Cedar Weather Station","Cedar Weather Station"
"514","3/28/1964",26,4,0,"Cedar Weather Station","Cedar Weather Station"
"515","3/29/1964",28,9,0.1,"Cedar Weather Station","Cedar Weather Station"
"516","3/30/1964",36,1,0,"Cedar Weather Station","Cedar Weather Station"
"517","3/31/1964",35,12,0,"Cedar Weather Station","Cedar Weather Station"
"518","4/1/1964",54,23,0,"Cedar Weather Station","Cedar Weather Station"
"519","4/2/1964",51,29,0,"Cedar Weather Station","Cedar Weather Station"
"520","4/3/1964",44,23,0,"Cedar Weather Station","Cedar Weather Station"
"521","4/4/1964",48,14,0,"Cedar Weather Station","Cedar Weather Station"
"522","4/5/1964",44,26,0.2,"Cedar Weather Station","Cedar Weather Station"
"523","4/6/1964",39,31,0.23,"Cedar Weather Station","Cedar Weather Station"
"524","4/7/1964",40,28,0.01,"Cedar Weather Station","Cedar Weather Station"
"525","4/8/1964",46,20,0,"Cedar Weather Station","Cedar Weather Station"
"526","4/9/1964",60,20,0,"Cedar Weather Station","Cedar Weather Station"
"527","4/10/1964",65,25,0,"Cedar Weather Station","Cedar Weather Station"
"528","4/11/1964",73,45,0,"Cedar Weather Station","Cedar Weather Station"
"529","4/12/1964",66,43,0.05,"Cedar Weather Station","Cedar Weather Station"
"530","4/13/1964",56,28,0.97,"Cedar Weather Station","Cedar Weather Station"
"531","4/14/1964",52,33,0.14,"Cedar Weather Station","Cedar Weather Station"
"532","4/15/1964",67,28,0,"Cedar Weather Station","Cedar Weather Station"
"533","4/16/1964",84,44,0,"Cedar Weather Station","Cedar Weather Station"
"534","4/17/1964",78,42,0,"Cedar Weather Station","Cedar Weather Station"
"535","4/18/1964",55,29,0,"Cedar Weather Station","Cedar Weather Station"
"536","4/19/1964",57,28,0,"Cedar Weather Station","Cedar Weather Station"
"537","4/20/1964",64,28,0,"Cedar Weather Station","Cedar Weather Station"
"538","4/21/1964",59,45,0.64,"Cedar Weather Station","Cedar Weather Station"
"539","4/22/1964",59,37,0,"Cedar Weather Station","Cedar Weather Station"
"540","4/23/1964",64,39,0,"Cedar Weather Station","Cedar Weather Station"
"541","4/24/1964",66,31,0,"Cedar Weather Station","Cedar Weather Station"
"542","4/25/1964",69,31,0,"Cedar Weather Station","Cedar Weather Station"
"543","4/26/1964",72,45,0,"Cedar Weather Station","Cedar Weather Station"
"544","4/27/1964",72,51,0.02,"Cedar Weather Station","Cedar Weather Station"
"545","4/28/1964",69,42,0,"Cedar Weather Station","Cedar Weather Station"
"546","4/29/1964",50,38,0.05,"Cedar Weather Station","Cedar Weather Station"
"547","4/30/1964",57,44,0.43,"Cedar Weather Station","Cedar Weather Station"
"548","5/1/1964",54,44,0.02,"Cedar Weather Station","Cedar Weather Station"
"549","5/2/1964",65,42,0.01,"Cedar Weather Station","Cedar Weather Station"
"550","5/3/1964",80,52,0,"Cedar Weather Station","Cedar Weather Station"
"551","5/4/1964",80,51,0.12,"Cedar Weather Station","Cedar Weather Station"
"552","5/5/1964",77,46,0.14,"Cedar Weather Station","Cedar Weather Station"
"553","5/6/1964",75,55,1.43,"Cedar Weather Station","Cedar Weather Station"
"554","5/7/1964",76,48,0,"Cedar Weather Station","Cedar Weather Station"
"555","5/8/1964",72,48,1.01,"Cedar Weather Station","Cedar Weather Station"
"556","5/9/1964",57,45,0.09,"Cedar Weather Station","Cedar Weather Station"
"557","5/10/1964",74,40,0.01,"Cedar Weather Station","Cedar Weather Station"
"558","5/11/1964",77,49,0.32,"Cedar Weather Station","Cedar Weather Station"
"559","5/12/1964",57,46,0.29,"Cedar Weather Station","Cedar Weather Station"
"560","5/13/1964",65,37,0,"Cedar Weather Station","Cedar Weather Station"
"561","5/14/1964",75,39,0,"Cedar Weather Station","Cedar Weather Station"
"562","5/15/1964",73,51,0.01,"Cedar Weather Station","Cedar Weather Station"
"563","5/16/1964",78,45,0,"Cedar Weather Station","Cedar Weather Station"
"564","5/17/1964",72,46,0,"Cedar Weather Station","Cedar Weather Station"
"565","5/18/1964",88,56,0,"Cedar Weather Station","Cedar Weather Station"
"566","5/19/1964",84,53,0,"Cedar Weather Station","Cedar Weather Station"
"567","5/20/1964",74,43,0,"Cedar Weather Station","Cedar Weather Station"
"568","5/21/1964",92,56,0,"Cedar Weather Station","Cedar Weather Station"
"569","5/22/1964",93,68,0,"Cedar Weather Station","Cedar Weather Station"
"570","5/23/1964",85,64,0.36,"Cedar Weather Station","Cedar Weather Station"
"571","5/24/1964",78,53,0.06,"Cedar Weather Station","Cedar Weather Station"
"572","5/25/1964",78,50,0,"Cedar Weather Station","Cedar Weather Station"
"573","5/26/1964",77,57,0,"Cedar Weather Station","Cedar Weather Station"
"574","5/27/1964",71,43,0,"Cedar Weather Station","Cedar Weather Station"
"575","5/28/1964",67,40,0,"Cedar Weather Station","Cedar Weather Station"
"576","5/29/1964",71,39,0,"Cedar Weather Station","Cedar Weather Station"
"577","5/30/1964",74,43,0,"Cedar Weather Station","Cedar Weather Station"
"578","5/31/1964",68,38,0,"Cedar Weather Station","Cedar Weather Station"
"579","6/1/1964",66,34,0,"Cedar Weather Station","Cedar Weather Station"
"580","6/2/1964",70,33,0.01,"Cedar Weather Station","Cedar Weather Station"
"581","6/3/1964",75,34,0,"Cedar Weather Station","Cedar Weather Station"
"582","6/4/1964",76,33,0,"Cedar Weather Station","Cedar Weather Station"
"583","6/5/1964",85,42,0,"Cedar Weather Station","Cedar Weather Station"
"584","6/6/1964",82,58,0,"Cedar Weather Station","Cedar Weather Station"
"585","6/7/1964",83,56,0,"Cedar Weather Station","Cedar Weather Station"
"586","6/8/1964",90,61,0,"Cedar Weather Station","Cedar Weather Station"
"587","6/9/1964",89,64,0.13,"Cedar Weather Station","Cedar Weather Station"
"588","6/10/1964",71,50,0,"Cedar Weather Station","Cedar Weather Station"
"589","6/11/1964",70,53,0.04,"Cedar Weather Station","Cedar Weather Station"
"590","6/12/1964",87,53,0,"Cedar Weather Station","Cedar Weather Station"
"591","6/13/1964",86,55,0,"Cedar Weather Station","Cedar Weather Station"
"592","6/14/1964",79,59,1.02,"Cedar Weather Station","Cedar Weather Station"
"593","6/15/1964",72,58,0,"Cedar Weather Station","Cedar Weather Station"
"594","6/16/1964",68,45,0.01,"Cedar Weather Station","Cedar Weather Station"
"595","6/17/1964",77,52,0.15,"Cedar Weather Station","Cedar Weather Station"
"596","6/18/1964",82,63,0.22,"Cedar Weather Station","Cedar Weather Station"
